RecordID,Light,Hue,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
70.247,70,247,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.248,70,248,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.249,70,249,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.250,70,250,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.251,70,251,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.252,70,252,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.253,70,253,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.254,70,254,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.255,70,255,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.256,70,256,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.257,70,257,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.258,70,258,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.259,70,259,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.260,70,260,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.261,70,261,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.262,70,262,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.263,70,263,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.264,70,264,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
70.265,70,265,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#97a0a7,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6,#a08dd6
